,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
34,38.108117330990076,38.10791522360358,38.10813723752068,38.10807364484869,38.107964861458065,38.10799130356609,38.10790517831931,38.108190749996744,38.108161266602174,38.108405077877975,38.10798683479699,38.10820938684015,38.1079562942647,38.108103067816266,38.108175945748236,38.10789993527182,38.10780414471051,38.10783841600899,38.108146548613135,38.107621045665425,38.10850422019296,38.10840858279898,38.10836654693025,38.10820726718609,38.108160831237036,38.10816135595105,38.10799534008263,38.107955161070116,38.108409401674884,38.10807519466023,38.10798328604244,38.10800073351155,38.10774120449749,38.108004044911596,38.108097046579395,38.10824793081148,38.10825780057157,38.10782430428748,38.10814338666126,38.10791768088615,38.10803860829525,38.10806446830608,38.10766637409699,38.107877434986094,38.10806335926949,38.107962571795476,38.108589892086044,38.10773135388464,38.10780280544118,38.108031496500054
35,30.405532103039963,30.405467080214937,30.405244538674307,30.405379550432926,30.405338158710844,30.405681057561523,30.405211746564824,30.405422910370802,30.405492196145108,30.40530317167895,30.405303154350623,30.405338194189113,30.405345442595547,30.405538169451027,30.405277800381953,30.405264815637004,30.405688235192926,30.40554718065291,30.405399080036386,30.405543174325764,30.40531886050062,30.40557113245027,30.4058068397276,30.405622128129973,30.405486849400884,30.405105807068797,30.40562863881299,30.40518822801554,30.40511283585515,30.40558693788905,30.405413484735256,30.40484552604209,30.40562094611295,30.405142415435353,30.405198283855814,30.405340281424397,30.404869947089654,30.405464874973987,30.405357676354768,30.405166256971093,30.405704424385565,30.405513009937998,30.405029946156468,30.405095548179226,30.405414935487048,30.40567453671044,30.404743090587967,30.405533795587466,30.40544882315948,30.405641576812208
36,22.702880515672355,22.70277613445837,22.70251646340837,22.702623894104406,22.703118297573955,22.702845549760617,22.702498773039643,22.702547637395238,22.70270335835602,22.702609840983165,22.702504477396666,22.702412072825158,22.702747551238186,22.70290100007113,22.702753278414544,22.702722790465966,22.703377272705506,22.702607695653832,22.702583915341602,22.70280169849642,22.702742688062582,22.70244457054193,22.702844378061425,22.70240158501982,22.70253776258962,22.702289884814398,22.703078577797196,22.702155563978522,22.702627108958744,22.702516146793165,22.70271048128319,22.702314002881344,22.70281147990984,22.70265447484841,22.7028054142153,22.702687459734424,22.703011424232265,22.702850170676502,22.703176675619826,22.702507994860515,22.70263133650094,22.70267348539764,22.702817517883062,22.702908463021718,22.702721087738706,22.70234182091678,22.702281430171798,22.70280103137854,22.702705971203628,22.70225732711342
37,15.000112460806525,14.99957936931727,14.999875674934346,15.000103589286104,14.999887781185777,14.999781972016896,15.000057262413385,15.000253522472192,15.00026773620897,15.00020040644044,15.000016162041897,14.999931357739868,14.999800229484427,15.000204002926752,15.000000949050184,14.999848917329471,15.000128424653626,15.000316497677305,15.000345873666308,15.00019119655076,14.999947344547493,14.999908459341817,15.00026658617112,14.99947834040808,14.99996444799864,15.000351032344147,15.000414446218475,14.999951108290713,14.999996901598038,14.99956906756937,15.000015006230026,15.000414615034012,15.000456057313292,15.000096144555595,14.999775063140518,14.999801842404693,14.999696692982221,14.999806033077224,15.000016259859732,14.999822639308292,14.999845445228614,15.000277838236554,14.999684521471398,15.00021361261202,15.000118650815367,14.999519090860195,14.99967050928876,15.000168541275949,14.999651531791915,15.000650438150585
38,7.297548598081052,7.297419025681596,7.29763605089081,7.2975251605039295,7.296977147241077,7.29745968289353,7.297505731249086,7.297305379088423,7.297400851742254,7.297188037840732,7.297220356051523,7.297143564536949,7.297228438349879,7.297216883384537,7.297229982981217,7.297601514375164,7.29725978589075,7.297546917501748,7.297246057427405,7.297243944688568,7.297613049705171,7.297290951432682,7.297284907654898,7.296752865159467,7.297319019000357,7.297707827623535,7.297467481162685,7.297301451891147,7.29708347395993,7.2970995386152095,7.297708440247733,7.298216425597333,7.296902244322107,7.296933747532512,7.297001459505821,7.297615543772927,7.297574420090406,7.296945941848253,7.297221331175202,7.296996926568429,7.2979818815842865,7.29749817049192,7.2972373874116,7.296965996398944,7.297682030393538,7.297449681215921,7.297191765737829,7.296836927790133,7.296949502092545,7.297132157319231
39,0.08096749166568211,0.08582728285902434,0.08991099731112408,0.09442166050549367,0.09825462861386626,0.10242159880539473,0.1064534125140997,0.11053280073699773,0.11458305806481331,0.11851580345477276,0.12254290218244258,0.12625091528330148,0.13009863598680113,0.1342955418906893,0.1377943698870337,0.14150291768304368,0.14525303189531824,0.14889047727765653,0.15260162240372016,0.15628330804999063,0.15951815908506717,0.16318891942073682,0.1668202545738858,0.17021623435591313,0.17314548225572457,0.17702893331865732,0.18047829289299677,0.18381643990223742,0.18668669046248096,0.1901640019930082,0.19342701016020536,0.19695612696198872,0.19958910235650051,0.20299650290047816,0.20635676779937706,0.20936878725670707,0.21246070284433743,0.21525137242178877,0.21790554397677606,0.2212508456300764,0.2246953985435573,0.22756446175345493,0.23087575679083688,0.2335299236075666,0.23626294682992874,0.23904007921296222,0.24232965541374113,0.24505437649183562,0.24822806919058613,0.2509811776445986
40,2.482229206352419e-41,6.22520279129112e-40,1.2326729802528878e-38,7.135958100836056e-38,2.4702756426654466e-36,1.0930696167885312e-34,2.8535851716132997e-34,2.059122608736825e-32,8.79738997816726e-32,4.131281573312367e-31,8.712764541679833e-30,1.551964010261775e-29,9.013805502977523e-29,4.270067428150953e-28,2.5758424778311933e-27,1.0331159916752279e-26,3.3713880738370405e-26,2.115683726179817e-25,6.08298772668612e-25,2.3833580461096485e-24,6.296868095266457e-24,1.8822015258154965e-23,4.143996681122499e-23,1.3052831398180646e-22,3.624242129416784e-22,8.311204208759992e-22,3.249287263012813e-21,4.820987234156342e-21,1.4069959763497233e-20,2.635617937285369e-20,5.2993090851303175e-20,1.3328215627660277e-19,2.6713631780633576e-19,5.193991937599644e-19,9.378040536806639e-19,1.908963586558758e-18,3.3563895524782682e-18,6.9273398809165436e-18,1.1084039213242344e-17,1.9086700633081503e-17,3.5647805649544203e-17,6.168538979838017e-17,9.959461907633948e-17,1.5864952507594575e-16,2.7778452745597483e-16,4.0989100291865436e-16,7.263251987621808e-16,1.0823821851094886e-15,1.6202045559640191e-15,2.6153732050909252e-15
41,9.23857385124415e-143,1.7101575475873092e-138,1.6223707086953442e-134,2.039241948568234e-128,3.3655844009874834e-124,5.2743115223954595e-118,5.983798938303418e-114,4.994642868992629e-111,3.4869612543704904e-104,8.805463855436169e-105,1.0054791230382656e-100,1.8069132974185693e-98,5.255398752054381e-91,2.0515569932778626e-93,7.841039853873345e-90,3.1147055332895963e-87,3.487765013384521e-83,3.9864878547586886e-83,1.146494785890603e-80,2.4781189100520577e-79,2.6631039524431874e-75,3.464563519885628e-76,1.3778732032702998e-75,1.4902180119166903e-73,8.225330370113508e-73,5.109384503619973e-71,9.903357771331264e-69,1.581806715594988e-66,3.3856599441782535e-66,8.695820649652878e-65,2.976534151312926e-64,1.673744180023303e-63,1.6329266103705336e-62,1.1426310963300909e-61,1.4571088533678165e-59,8.937840025631454e-59,6.464975891693789e-59,7.672890359372003e-57,1.94483163083108e-56,9.343593910708415e-56,8.414580700544702e-55,9.148358111169766e-54,2.2432932338056787e-53,9.311370353269775e-53,5.468554593114128e-51,6.380687803900807e-51,6.490869385316721e-51,3.4962741956696475e-50,1.260037525893465e-49,8.117460884706126e-49
42,3.6864850009518126e-308,7.373404741403682e-297,3.945065247246708e-288,3.250171419548475e-263,1.2141600947129114e-265,2.3529341082677624e-258,2.9829545252197596e-244,1.858047178731669e-234,4.8800971483197344e-225,1.5119098236050282e-220,6.698003614693494e-210,4.552008803716622e-205,5.747877341485002e-191,1.2042258360903941e-197,7.411202151432286e-192,3.9524958241459404e-184,3.783870266950068e-178,7.266610085124231e-178,5.950841077726584e-176,2.5541110391043434e-170,4.2506177398858405e-165,2.0533300516873354e-162,5.8188452948784695e-155,2.7595012365319093e-154,8.396194226655136e-154,8.49756047394169e-146,8.59811545007088e-148,2.471784296985065e-139,6.527921862142111e-140,2.1139126832972043e-136,9.258113637311912e-136,3.9208544365942273e-134,7.20224685746154e-129,6.491811837908501e-129,6.472462925113043e-125,5.51653950459508e-124,1.4425986878543113e-121,2.3982607047183494e-120,9.9563118631582e-121,2.085959209004069e-114,1.2867924268244226e-113,7.994514671345412e-115,7.03456751974426e-113,1.0002571514251327e-108,1.3236191783512269e-108,1.201774838787892e-105,1.1957541545725697e-106,1.9938179143438378e-104,3.248248840831719e-102,1.744682525486367e-100
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-323,5.65147e-319,4.422272609401584e-309,3.2393766626248806e-300,5.217813796706935e-287,3.2131532209678166e-287,2.963460267479916e-275,3.88004054266064e-279,2.0174097918455256e-270,2.46879711807053e-256,3.223613305765599e-263,3.0219200214313277e-255,5.477678483837752e-246,4.944801213096167e-243,1.0816624839331638e-240,1.3504682677144148e-232,1.3089409216600783e-227,1.3005227283348145e-226,9.097497905324716e-222,6.230098022017006e-218,7.307937393917492e-213,6.964671842110969e-212,1.9027174688883252e-200,6.865292120806536e-203,6.218714513176611e-200,2.861299441943537e-196,1.8512678453587148e-195,1.7808873646924058e-190,2.5106762778983745e-189,8.756853668759402e-185,1.1432935857812847e-184,5.418582914402593e-181,2.912864729435646e-180,2.1588755127432307e-175,6.14957339608624e-174
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55915e-319,6.7e-322,2.4364263457710716e-307,8.8887511443e-314,6.768557562400436e-298,1.4672642012439514e-306,1.7096822721646678e-295,1.2614203774374747e-284,7.605688928717947e-294,9.780104392543369e-282,1.1407374081636718e-283,4.662836595095536e-271,1.157128302095489e-269,8.23333985592372e-272,2.3241330451409873e-268
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
